,Document_No,Dominant_Topic,Topic_Perc_Contrib,Topic_Keywords,review_id,appid
22,22,2.0,0.5633999705314636,"game, level, candy, reset, money, get, booster, life, year, back",5267912858,com.midasplayer.apps.candycrushsaga
23,23,6.0,0.415800005197525,"game, level, ad, get, middle, , time, update, every, make",5267744101,com.midasplayer.apps.candycrushsaga
24,24,9.0,0.5260000228881836,"candy, game, time, get, , move, suggestion, player, life, bank",5267688868,com.midasplayer.apps.candycrushsaga
25,25,2.0,0.9768999814987183,"game, level, candy, reset, money, get, booster, life, year, back",5267657176,com.midasplayer.apps.candycrushsaga
26,26,1.0,0.545199990272522,"game, add, , many, level, really, ever, way, time, much",5266618623,com.midasplayer.apps.candycrushsaga
27,27,6.0,0.5109000205993652,"game, level, ad, get, middle, , time, update, every, make",5266185028,com.midasplayer.apps.candycrushsaga
28,28,5.0,0.9700000286102295,"level, game, app, reset, longer, money, life, king, deleting, harder",5266107093,com.midasplayer.apps.candycrushsaga
29,29,1.0,0.550000011920929,"game, add, , many, level, really, ever, way, time, much",5265957352,com.midasplayer.apps.candycrushsaga
30,30,8.0,0.7454000115394592,"game, life, level, update, buy, u, get, , let, got",5265790871,com.midasplayer.apps.candycrushsaga
31,31,0.0,0.7401000261306763,"update, , new, back, game, level, bring, board, reset, gold",5265715414,com.midasplayer.apps.candycrushsaga
32,32,0.0,0.5830000042915344,"update, , new, back, game, level, bring, board, reset, gold",5265634854,com.midasplayer.apps.candycrushsaga
33,33,8.0,0.968999981880188,"game, life, level, update, buy, u, get, , let, got",5265457864,com.midasplayer.apps.candycrushsaga
34,34,6.0,0.41290000081062317,"game, level, ad, get, middle, , time, update, every, make",5265446125,com.midasplayer.apps.candycrushsaga
35,35,2.0,0.9842000007629395,"game, level, candy, reset, money, get, booster, life, year, back",5265333135,com.midasplayer.apps.candycrushsaga
36,36,6.0,0.5425000190734863,"game, level, ad, get, middle, , time, update, every, make",5265261945,com.midasplayer.apps.candycrushsaga
37,37,4.0,0.35659998655319214,"ad, game, many, level, , every, way, second, too, middle",5265070564,com.midasplayer.apps.candycrushsaga
38,38,1.0,0.6391000151634216,"game, add, , many, level, really, ever, way, time, much",5264771460,com.midasplayer.apps.candycrushsaga
39,39,2.0,0.957099974155426,"game, level, candy, reset, money, get, booster, life, year, back",5264671068,com.midasplayer.apps.candycrushsaga
40,40,9.0,0.5292999744415283,"candy, game, time, get, , move, suggestion, player, life, bank",5264470266,com.midasplayer.apps.candycrushsaga
41,41,6.0,0.925000011920929,"game, level, ad, get, middle, , time, update, every, make",5263960457,com.midasplayer.apps.candycrushsaga
42,42,7.0,0.9861999750137329,"booster, game, life, get, move, level, without, exit, year, done",5263774652,com.midasplayer.apps.candycrushsaga
43,43,0.0,0.7523999810218811,"update, , new, back, game, level, bring, board, reset, gold",5263268509,com.midasplayer.apps.candycrushsaga
44,44,1.0,0.7749999761581421,"game, add, , many, level, really, ever, way, time, much",5262294575,com.midasplayer.apps.candycrushsaga
45,45,5.0,0.9726999998092651,"level, game, app, reset, longer, money, life, king, deleting, harder",5261969186,com.midasplayer.apps.candycrushsaga
46,46,2.0,0.5012000203132629,"game, level, candy, reset, money, get, booster, life, year, back",5261249565,com.midasplayer.apps.candycrushsaga
47,47,8.0,0.6715999841690063,"game, life, level, update, buy, u, get, , let, got",5261075953,com.midasplayer.apps.candycrushsaga
48,48,1.0,0.6205999851226807,"game, add, , many, level, really, ever, way, time, much",5260708639,com.midasplayer.apps.candycrushsaga
49,49,6.0,0.8199999928474426,"game, level, ad, get, middle, , time, update, every, make",5260686538,com.midasplayer.apps.candycrushsaga
50,50,5.0,0.9883000254631042,"level, game, app, reset, longer, money, life, king, deleting, harder",5260455610,com.midasplayer.apps.candycrushsaga
51,51,7.0,0.7324000000953674,"booster, game, life, get, move, level, without, exit, year, done",5260360452,com.midasplayer.apps.candycrushsaga
52,52,2.0,0.9811999797821045,"game, level, candy, reset, money, get, booster, life, year, back",5260077063,com.midasplayer.apps.candycrushsaga
53,53,8.0,0.9639999866485596,"game, life, level, update, buy, u, get, , let, got",5259451464,com.midasplayer.apps.candycrushsaga
54,54,0.0,0.5364000201225281,"update, , new, back, game, level, bring, board, reset, gold",5258275648,com.midasplayer.apps.candycrushsaga
55,55,2.0,0.5616000294685364,"game, level, candy, reset, money, get, booster, life, year, back",5258018696,com.midasplayer.apps.candycrushsaga
56,56,1.0,0.550000011920929,"game, add, , many, level, really, ever, way, time, much",5257871287,com.midasplayer.apps.candycrushsaga
57,57,6.0,0.7515000104904175,"game, level, ad, get, middle, , time, update, every, make",5257527938,com.midasplayer.apps.candycrushsaga
58,58,0.0,0.49950000643730164,"update, , new, back, game, level, bring, board, reset, gold",5257502377,com.midasplayer.apps.candycrushsaga
59,59,2.0,0.9743000268936157,"game, level, candy, reset, money, get, booster, life, year, back",5257323088,com.midasplayer.apps.candycrushsaga
60,60,2.0,0.8894000053405762,"game, level, candy, reset, money, get, booster, life, year, back",5256867755,com.midasplayer.apps.candycrushsaga
61,61,0.0,0.8999999761581421,"update, , new, back, game, level, bring, board, reset, gold",5256785582,com.midasplayer.apps.candycrushsaga
62,62,9.0,0.5116999745368958,"candy, game, time, get, , move, suggestion, player, life, bank",5256308272,com.midasplayer.apps.candycrushsaga
63,63,5.0,0.550000011920929,"level, game, app, reset, longer, money, life, king, deleting, harder",5256212615,com.midasplayer.apps.candycrushsaga
64,64,0.0,0.5918999910354614,"update, , new, back, game, level, bring, board, reset, gold",5255981694,com.midasplayer.apps.candycrushsaga
65,65,1.0,0.5537999868392944,"game, add, , many, level, really, ever, way, time, much",5255701083,com.midasplayer.apps.candycrushsaga
66,66,7.0,0.9735000133514404,"booster, game, life, get, move, level, without, exit, year, done",5254942734,com.midasplayer.apps.candycrushsaga
67,67,1.0,0.8500000238418579,"game, add, , many, level, really, ever, way, time, much",5254734149,com.midasplayer.apps.candycrushsaga
68,68,3.0,0.957099974155426,"commercial, addictive, review, push, em, all, game, ’, say, start",5254618464,com.midasplayer.apps.candycrushsaga
69,69,9.0,0.47040000557899475,"candy, game, time, get, , move, suggestion, player, life, bank",5254524653,com.midasplayer.apps.candycrushsaga
70,70,4.0,0.5867999792098999,"ad, game, many, level, , every, way, second, too, middle",5254520581,com.midasplayer.apps.candycrushsaga
71,71,2.0,0.8999000191688538,"game, level, candy, reset, money, get, booster, life, year, back",5254519983,com.midasplayer.apps.candycrushsaga
72,72,4.0,0.7641000151634216,"ad, game, many, level, , every, way, second, too, middle",5254343683,com.midasplayer.apps.candycrushsaga
73,73,0.0,0.9526000022888184,"update, , new, back, game, level, bring, board, reset, gold",5254228843,com.midasplayer.apps.candycrushsaga
74,74,2.0,0.9470000267028809,"game, level, candy, reset, money, get, booster, life, year, back",5254176598,com.midasplayer.apps.candycrushsaga
75,75,9.0,0.8999999761581421,"candy, game, time, get, , move, suggestion, player, life, bank",5254135062,com.midasplayer.apps.candycrushsaga
76,76,7.0,0.935699999332428,"booster, game, life, get, move, level, without, exit, year, done",5254020382,com.midasplayer.apps.candycrushsaga
77,77,2.0,0.7799000144004822,"game, level, candy, reset, money, get, booster, life, year, back",5254007627,com.midasplayer.apps.candycrushsaga
78,78,1.0,0.9624999761581421,"game, add, , many, level, really, ever, way, time, much",5254001349,com.midasplayer.apps.candycrushsaga
79,79,2.0,0.6320000290870667,"game, level, candy, reset, money, get, booster, life, year, back",5254000882,com.midasplayer.apps.candycrushsaga
80,80,5.0,0.9067000150680542,"level, game, app, reset, longer, money, life, king, deleting, harder",5253888276,com.midasplayer.apps.candycrushsaga
81,81,2.0,0.9726999998092651,"game, level, candy, reset, money, get, booster, life, year, back",5253871776,com.midasplayer.apps.candycrushsaga
82,82,3.0,0.5971999764442444,"commercial, addictive, review, push, em, all, game, ’, say, start",5253679345,com.midasplayer.apps.candycrushsaga
83,83,0.0,0.49799999594688416,"update, , new, back, game, level, bring, board, reset, gold",5253607881,com.midasplayer.apps.candycrushsaga
84,84,0.0,0.5351999998092651,"update, , new, back, game, level, bring, board, reset, gold",5253537562,com.midasplayer.apps.candycrushsaga
85,85,2.0,0.824400007724762,"game, level, candy, reset, money, get, booster, life, year, back",5253369007,com.midasplayer.apps.candycrushsaga
86,86,1.0,0.887499988079071,"game, add, , many, level, really, ever, way, time, much",5253240702,com.midasplayer.apps.candycrushsaga
87,87,8.0,0.887499988079071,"game, life, level, update, buy, u, get, , let, got",5253219127,com.midasplayer.apps.candycrushsaga
88,88,0.0,0.9743000268936157,"update, , new, back, game, level, bring, board, reset, gold",5253198599,com.midasplayer.apps.candycrushsaga
89,89,6.0,0.9308000206947327,"game, level, ad, get, middle, , time, update, every, make",5253110948,com.midasplayer.apps.candycrushsaga
90,90,2.0,0.5070000290870667,"game, level, candy, reset, money, get, booster, life, year, back",5253091982,com.midasplayer.apps.candycrushsaga
91,91,9.0,0.6162999868392944,"candy, game, time, get, , move, suggestion, player, life, bank",5252968668,com.midasplayer.apps.candycrushsaga
92,92,2.0,0.9779999852180481,"game, level, candy, reset, money, get, booster, life, year, back",5252672012,com.midasplayer.apps.candycrushsaga
93,93,0.0,0.47540000081062317,"update, , new, back, game, level, bring, board, reset, gold",5252464265,com.midasplayer.apps.candycrushsaga
94,94,0.0,0.7056000232696533,"update, , new, back, game, level, bring, board, reset, gold",5252339189,com.midasplayer.apps.candycrushsaga
95,95,2.0,0.5034000277519226,"game, level, candy, reset, money, get, booster, life, year, back",5252331414,com.midasplayer.apps.candycrushsaga
96,96,2.0,0.7623999714851379,"game, level, candy, reset, money, get, booster, life, year, back",5252322140,com.midasplayer.apps.candycrushsaga
97,97,7.0,0.8198999762535095,"booster, game, life, get, move, level, without, exit, year, done",5252069982,com.midasplayer.apps.candycrushsaga
98,98,2.0,0.84170001745224,"game, level, candy, reset, money, get, booster, life, year, back",5251885814,com.midasplayer.apps.candycrushsaga
99,99,0.0,0.5088000297546387,"update, , new, back, game, level, bring, board, reset, gold",5251525958,com.midasplayer.apps.candycrushsaga
100,100,1.0,0.871399998664856,"game, add, , many, level, really, ever, way, time, much",5251490207,com.midasplayer.apps.candycrushsaga
101,101,6.0,0.6194999814033508,"game, level, ad, get, middle, , time, update, every, make",5251087553,com.midasplayer.apps.candycrushsaga
102,102,2.0,0.7343000173568726,"game, level, candy, reset, money, get, booster, life, year, back",5251050632,com.midasplayer.apps.candycrushsaga
103,103,2.0,0.5303000211715698,"game, level, candy, reset, money, get, booster, life, year, back",5251013615,com.midasplayer.apps.candycrushsaga
104,104,2.0,0.9307000041007996,"game, level, candy, reset, money, get, booster, life, year, back",5250737045,com.midasplayer.apps.candycrushsaga
105,105,0.0,0.9182000160217285,"update, , new, back, game, level, bring, board, reset, gold",5250717144,com.midasplayer.apps.candycrushsaga
106,106,2.0,0.39340001344680786,"game, level, candy, reset, money, get, booster, life, year, back",5250525452,com.midasplayer.apps.candycrushsaga
107,107,7.0,0.32899999618530273,"booster, game, life, get, move, level, without, exit, year, done",5250394168,com.midasplayer.apps.candycrushsaga
108,108,1.0,0.6875,"game, add, , many, level, really, ever, way, time, much",5250286651,com.midasplayer.apps.candycrushsaga
109,109,2.0,0.685699999332428,"game, level, candy, reset, money, get, booster, life, year, back",5250248712,com.midasplayer.apps.candycrushsaga
110,110,7.0,0.9182000160217285,"booster, game, life, get, move, level, without, exit, year, done",5250025863,com.midasplayer.apps.candycrushsaga
111,111,7.0,0.4779999852180481,"booster, game, life, get, move, level, without, exit, year, done",5249961374,com.midasplayer.apps.candycrushsaga
112,112,7.0,0.3833000063896179,"booster, game, life, get, move, level, without, exit, year, done",5249653569,com.midasplayer.apps.candycrushsaga
113,113,8.0,0.9663000106811523,"game, life, level, update, buy, u, get, , let, got",5249450837,com.midasplayer.apps.candycrushsaga
114,114,6.0,0.44920000433921814,"game, level, ad, get, middle, , time, update, every, make",5249447541,com.midasplayer.apps.candycrushsaga
115,115,4.0,0.5913000106811523,"ad, game, many, level, , every, way, second, too, middle",5249377723,com.midasplayer.apps.candycrushsaga
116,116,2.0,0.5189999938011169,"game, level, candy, reset, money, get, booster, life, year, back",5249018548,com.midasplayer.apps.candycrushsaga
117,117,5.0,0.9609000086784363,"level, game, app, reset, longer, money, life, king, deleting, harder",5248833252,com.midasplayer.apps.candycrushsaga
118,118,0.0,0.7749999761581421,"update, , new, back, game, level, bring, board, reset, gold",5248804622,com.midasplayer.apps.candycrushsaga
119,119,0.0,0.5960999727249146,"update, , new, back, game, level, bring, board, reset, gold",5248717619,com.midasplayer.apps.candycrushsaga
120,120,7.0,0.6399999856948853,"booster, game, life, get, move, level, without, exit, year, done",5248432308,com.midasplayer.apps.candycrushsaga
